Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Mahipalpur,28.5444849,77.1256912,Neung Roi,28.543947359568023,77.11985867355867,Thai Restaurant
Mahipalpur,28.5444849,77.1256912,The Great Kabab Factory,28.54335164509369,77.11928792159124,Indian Restaurant
Mahipalpur,28.5444849,77.1256912,Aloft New Delhi Aerocity,28.552446049633758,77.12343715078737,Hotel
Mahipalpur,28.5444849,77.1256912,Roseate House,28.550842010911182,77.12052635407191,Hotel
Mahipalpur,28.5444849,77.1256912,Starbucks,28.551202,77.122679,Coffee Shop
Mahipalpur,28.5444849,77.1256912,The Radisson Blu Plaza,28.5438333,77.1201521,Hotel
Mahipalpur,28.5444849,77.1256912,Worldmark,28.55042,77.121765,Shopping Mall
Mahipalpur,28.5444849,77.1256912,bella italia,28.550135,77.123282,Italian Restaurant
Mahipalpur,28.5444849,77.1256912,NYC,28.543525346662825,77.11950012351397,American Restaurant
Mahipalpur,28.5444849,77.1256912,Hotel Pride Plaza,28.552872421636117,77.12291625021649,Bed & Breakfast
Mahipalpur,28.5444849,77.1256912,Cafe Delhi Heights,28.551928949349286,77.12221528980056,Punjabi Restaurant
Mahipalpur,28.5444849,77.1256912,Lemon Tree Premier,28.551696960719926,77.12080367460368,Hotel
Mahipalpur,28.5444849,77.1256912,"Hotel Le Seasons, Delhi",28.547268884977253,77.12544344941065,Bed & Breakfast
Mahipalpur,28.5444849,77.1256912,Ibis Delhi Airport Hotel,28.551209511674617,77.12355044125175,Hotel
Mahipalpur,28.5444849,77.1256912,Costa Coffee,28.551413,77.122327,Coffee Shop
Mahipalpur,28.5444849,77.1256912,"Red Fox Hotel, Aerocity",28.551782277719838,77.1210347867879,Hotel
Mahipalpur,28.5444849,77.1256912,Vishal Mega Mart,28.54654245620578,77.12453068509875,Accessories Store
Mahipalpur,28.5444849,77.1256912,The Hangar Lounge & Bar,28.550216622259207,77.12318033756569,Hotel Bar
Mahipalpur,28.5444849,77.1256912,Spice of Delhi,28.5455485624499,77.12730617873021,Indian Restaurant
Mahipalpur,28.5444849,77.1256912,Delhi Aerocity Metro Station,28.54857229090808,77.12087559195506,Train Station
Mahipalpur,28.5444849,77.1256912,Hotel Eurostar International,28.546616,77.12689,Hotel
Mahipalpur,28.5444849,77.1256912,Mahipalpur Market street,28.542177583070703,77.12911527146709,Road
Mahipalpur,28.5444849,77.1256912,Hotel Taurus,28.54891715032561,77.12711895107999,Hotel
Mahipalpur,28.5444849,77.1256912,Radisson Commercial Plaza,28.544625005967436,77.12065387563818,Plaza
Mahipalpur,28.5444849,77.1256912,Hotel Shanti Palace New Delhi,28.54928981183001,77.12754051776095,Hotel
Mahipalpur,28.5444849,77.1256912,Nyc Cafe Radisson Blu New Delhi,28.543646461760545,77.11959194503852,Hotel
Mahipalpur,28.5444849,77.1256912,The Spa,28.543649955103373,77.11942338375913,Spa
Mahipalpur,28.5444849,77.1256912,Alpha Technocratz Products,28.547092,77.131978,Business Service
Mahipalpur,28.5444849,77.1256912,DEL,28.548744,77.12069,North Indian Restaurant
Mahipalpur,28.5444849,77.1256912,Quan Spa,28.550759250569747,77.12172141541737,Spa
Mahipalpur,28.5444849,77.1256912,Biryani Blues,28.550953,77.12166,Indian Restaurant
Mahipalpur,28.5444849,77.1256912,Aerocity Central,28.551109,77.121386,Department Store
Mahipalpur,28.5444849,77.1256912,Nook,28.552467,77.12334,Restaurant
Moti Bagh,28.5778787,77.1741797,Karnataka Food Centre,28.57811342788601,77.17501303798868,South Indian Restaurant
Moti Bagh,28.5778787,77.1741797,Starbucks,28.57484942381134,77.17374398111426,Coffee Shop
Moti Bagh,28.5778787,77.1741797,Delhi Club House,28.572457133008967,77.17348929267234,Comfort Food Restaurant
Moti Bagh,28.5778787,77.1741797,"STARBUCKS , Sangam Courtyard",28.5725595948681,77.17359536318172,Coffee Shop
Moti Bagh,28.5778787,77.1741797,Cafe Coffee Day,28.57733714587845,77.16850356561686,Café
Moti Bagh,28.5778787,77.1741797,Fatty Bao,28.572562359110798,77.17358521765252,Asian Restaurant
Moti Bagh,28.5778787,77.1741797,Domino's Pizza,28.57732747873153,77.16852044155917,Pizza Place
Moti Bagh,28.5778787,77.1741797,"PVR Sangam, RK Puram",28.574817091610647,77.17375521340367,Multiplex
Moti Bagh,28.5778787,77.1741797,Nueva,28.572553,77.173571,Restaurant
Moti Bagh,28.5778787,77.1741797,PVR Sangam,28.572550560832713,77.17356390189107,Multiplex
Moti Bagh,28.5778787,77.1741797,Sangam Courtyard,28.572531185755288,77.17353187078432,Shopping Mall
Moti Bagh,28.5778787,77.1741797,Cafe Delhi Heights,28.572525576126825,77.17354763152132,Café
Moti Bagh,28.5778787,77.1741797,Ziu,28.572307824312198,77.17369905187043,Thai Restaurant
Moti Bagh,28.5778787,77.1741797,"Sanjay Park, Moti Bagh",28.584638914265977,77.1727667662284,Park
Moti Bagh,28.5778787,77.1741797,r k puram sector 8 market,28.572688434640614,77.16808837908343,Gourmet Shop
Moti Bagh,28.5778787,77.1741797,HDFC Bank,28.572453,77.166861,Bank
Munirka,28.554886,77.17108409999999,Le Marche,28.557330594716483,77.16400067716744,Food & Drink Shop
Munirka,28.554886,77.17108409999999,Godrej's Nature's Basket,28.557430670144427,77.1638535218248,Gourmet Shop
Munirka,28.554886,77.17108409999999,"Udupi Restaurant, Munirka",28.555178217876858,77.17624665353118,Indian Restaurant
Munirka,28.554886,77.17108409999999,Modern Bazaar,28.55885370174152,77.16389799627471,Department Store
Munirka,28.554886,77.17108409999999,Yo! China,28.557967463265673,77.16426958310775,Chinese Restaurant
Munirka,28.554886,77.17108409999999,Sartoria,28.558936931298675,77.16418175670036,Italian Restaurant
Munirka,28.554886,77.17108409999999,Turquoise Cottage,28.557387244099225,77.16348380957866,Pub
Munirka,28.554886,77.17108409999999,Subway,28.55880022313994,77.17068313754746,Sandwich Place
Munirka,28.554886,77.17108409999999,Dunkin',28.557533257995065,77.16416294618206,Donut Shop
Munirka,28.554886,77.17108409999999,KFC,28.55747664357695,77.16408898760389,Fast Food Restaurant
Munirka,28.554886,77.17108409999999,Arabian Nights,28.557324099356645,77.16422609045838,Middle Eastern Restaurant
Munirka,28.554886,77.17108409999999,PVR Priya,28.557280439444693,77.16442079924661,Movie Theater
Munirka,28.554886,77.17108409999999,Domino's Pizza,28.56,77.167,Pizza Place
Munirka,28.554886,77.17108409999999,Barista,28.557157645673982,77.16411001391464,Café
Munirka,28.554886,77.17108409999999,Jaypee Vasant Continental,28.556412862015613,77.16424219781567,Hotel
Munirka,28.554886,77.17108409999999,McDonald's,28.557372192605847,77.16352104853003,Fast Food Restaurant
Munirka,28.554886,77.17108409999999,cafe coffee day,28.557157499077356,77.16394338773527,Coffee Shop
Munirka,28.554886,77.17108409999999,Barista Lavazza,28.559193975714376,77.1638535218248,Café
Munirka,28.554886,77.17108409999999,Eggspectation,28.55643993877034,77.16406110258997,Restaurant
Munirka,28.554886,77.17108409999999,Costa Coffee,28.557147577998812,77.16424641720108,Café
Munirka,28.554886,77.17108409999999,Furniture Market,28.55752431171532,77.17313181870632,Furniture / Home Store
Munirka,28.554886,77.17108409999999,Gloria Jean's Coffees,28.558765101374494,77.163959418478,Coffee Shop
Munirka,28.554886,77.17108409999999,Barrels,28.55771890323536,77.164297234098,Restaurant
Munirka,28.554886,77.17108409999999,"Central Park, Munirka",28.554071965812497,77.17574331526785,Playground
Munirka,28.554886,77.17108409999999,RSVP,28.55642725239877,77.16433767358001,Cocktail Bar
Munirka,28.554886,77.17108409999999,HDFC Bank,28.555871503007776,77.17608027838561,Bank
Munirka,28.554886,77.17108409999999,Priya's Complex,28.55749997282806,77.1641680522145,Nightlife Spot
Munirka,28.554886,77.17108409999999,Pizza Hut,28.557583100925026,77.16407127370172,Pizza Place
Munirka,28.554886,77.17108409999999,The Asia Kitchen,28.558754559236927,77.164036594055,Chinese Restaurant
Munirka,28.554886,77.17108409999999,Ganga Dhaba,28.54969997441607,77.16817262537737,College Cafeteria
Munirka,28.554886,77.17108409999999,Basant Lok,28.55886848274137,77.16417591538776,Market
Munirka,28.554886,77.17108409999999,krips,28.55735969543457,77.1640625,Indian Restaurant
Munirka,28.554886,77.17108409999999,"New CCD,Priya complex",28.558828516131314,77.16390407140779,Café
Munirka,28.554886,77.17108409999999,Keysi Market,28.548088647965248,77.16727399516529,Grocery Store
Najafgarh,28.612303999999998,76.98239079999999,reliance smart,28.612499,76.988212,Discount Store
Najafgarh,28.612303999999998,76.98239079999999,Axis Bank ATM,28.61328,76.9917,ATM
Najafgarh,28.612303999999998,76.98239079999999,Axis Bank ATM,28.61352,76.99169,ATM
Najafgarh,28.612303999999998,76.98239079999999,Visage Salon,28.604696238513252,76.98738302502534,Bridal Shop
Najafgarh,28.612303999999998,76.98239079999999,YAHYA Kids | يحيى البشري للأزياء (YAHYA Kids),28.61296965937075,76.99235916137695,Clothing Store
Naraina,28.622054700000003,77.1386441,Bikanervala Naraina,28.630710661779542,77.13812202083017,Indian Restaurant
Naraina,28.622054700000003,77.1386441,Polka ( pastry shop & snacks bar),28.62448991697341,77.13541879055074,Snack Place
Naraina,28.622054700000003,77.1386441,Sarovar Portico Naraina,28.626700771886707,77.13602408422442,Hotel
Naraina,28.622054700000003,77.1386441,Mughal Heritage,28.626548597473242,77.1346491273502,Hotel
Naraina,28.622054700000003,77.1386441,CCD Naraina,28.629086323476702,77.13727832131529,Café
Palam,28.5671733,77.13403170000001,barista lavazza,28.567096732480206,77.12726123197821,Café
Palam,28.5671733,77.13403170000001,Aisha Kapoor,28.5674115693216,77.13961243629456,Night Market
Palam,28.5671733,77.13403170000001,Air India Arrival Indira Gandhi Airport,28.56689669148963,77.12786239338745,Airport Terminal
Palam,28.5671733,77.13403170000001,Terminal 1A,28.566879105232417,77.12703087960901,Airport Terminal
Palam,28.5671733,77.13403170000001,CCD,28.57068471486796,77.12659826542331,Café
Palam,28.5671733,77.13403170000001,Street foods by Punjab grill,28.561859653165676,77.14037934746781,Indian Restaurant
Palam,28.5671733,77.13403170000001,Ambrosia Hotel,28.55851765894822,77.13325023773815,Hotel
Rama Krishna Puram,28.5755607,77.17230337,Delhi Club House,28.572457133008967,77.17348929267234,Comfort Food Restaurant
Rama Krishna Puram,28.5755607,77.17230337,Starbucks,28.57484942381134,77.17374398111426,Coffee Shop
Rama Krishna Puram,28.5755607,77.17230337,Karnataka Food Centre,28.57811342788601,77.17501303798868,South Indian Restaurant
Rama Krishna Puram,28.5755607,77.17230337,"STARBUCKS , Sangam Courtyard",28.5725595948681,77.17359536318172,Coffee Shop
Rama Krishna Puram,28.5755607,77.17230337,Cafe Coffee Day,28.57733714587845,77.16850356561686,Café
Rama Krishna Puram,28.5755607,77.17230337,Fatty Bao,28.572562359110798,77.17358521765252,Asian Restaurant
Rama Krishna Puram,28.5755607,77.17230337,Domino's Pizza,28.57732747873153,77.16852044155917,Pizza Place
Rama Krishna Puram,28.5755607,77.17230337,"PVR Sangam, RK Puram",28.574817091610647,77.17375521340367,Multiplex
Rama Krishna Puram,28.5755607,77.17230337,Ziu,28.572307824312198,77.17369905187043,Thai Restaurant
Rama Krishna Puram,28.5755607,77.17230337,r k puram sector 8 market,28.572688434640614,77.16808837908343,Gourmet Shop
Rama Krishna Puram,28.5755607,77.17230337,HDFC Bank,28.572453,77.166861,Bank
Rama Krishna Puram,28.5755607,77.17230337,"Central Park, Nivedita Kunj",28.56870136334123,77.17650148093891,Park
Rama Krishna Puram,28.5755607,77.17230337,Mohan Singh mMarket,28.568399363298944,77.17590056484174,Electronics Store
Rangpuri,28.540007199999998,77.11977540000001,Neung Roi,28.543947359568023,77.11985867355867,Thai Restaurant
Rangpuri,28.540007199999998,77.11977540000001,The Great Kabab Factory,28.54335164509369,77.11928792159124,Indian Restaurant
Rangpuri,28.540007199999998,77.11977540000001,The Radisson Blu Plaza,28.5438333,77.1201521,Hotel
Rangpuri,28.540007199999998,77.11977540000001,NYC,28.543525346662825,77.11950012351397,American Restaurant
Rangpuri,28.540007199999998,77.11977540000001,Nyc Cafe Radisson Blu New Delhi,28.543646461760545,77.11959194503852,Hotel
Rangpuri,28.540007199999998,77.11977540000001,The Spa,28.543649955103373,77.11942338375913,Spa
Rangpuri,28.540007199999998,77.11977540000001,"Hotel Le Seasons, Delhi",28.547268884977253,77.12544344941065,Bed & Breakfast
Rangpuri,28.540007199999998,77.11977540000001,Radisson Commercial Plaza,28.544625005967436,77.12065387563818,Plaza
Rangpuri,28.540007199999998,77.11977540000001,Delhi Aerocity Metro Station,28.54857229090808,77.12087559195506,Train Station
Rangpuri,28.540007199999998,77.11977540000001,Vishal Mega Mart,28.54654245620578,77.12453068509875,Accessories Store
Rangpuri,28.540007199999998,77.11977540000001,Hotel Saptagiri New Delhi,28.545508742991696,77.12285636831287,Hotel
Rangpuri,28.540007199999998,77.11977540000001,D Marks Hotel & Resorts,28.536120728607344,77.11334378159022,Hotel
Rangpuri,28.540007199999998,77.11977540000001,Udman Hotel,28.534457,77.114457,Hotel
Rangpuri,28.540007199999998,77.11977540000001,Nike Factory Store,28.546422,77.124199,Shoe Store
Rangpuri,28.540007199999998,77.11977540000001,Mahipalpur Market street,28.542177583070703,77.12911527146709,Road
Rangpuri,28.540007199999998,77.11977540000001,Spice of Delhi,28.5455485624499,77.12730617873021,Indian Restaurant
Rangpuri,28.540007199999998,77.11977540000001,Delhi Aerocity Airport Metro Express Station,28.54863189829747,77.1205583584568,Light Rail Station
Rangpuri,28.540007199999998,77.11977540000001,DEL,28.548744,77.12069,North Indian Restaurant
Sarojini Nagar,28.574157500000002,77.1953703,The Leela Palace,28.579923208960246,77.18929069931625,Hotel
Sarojini Nagar,28.574157500000002,77.1953703,Jamavar Kashmiri Restaurant @ The Leela,28.580142785889475,77.18926702333043,Indian Restaurant
Sarojini Nagar,28.574157500000002,77.1953703,Library Bar,28.580116202772658,77.18979479443512,Cocktail Bar
Sarojini Nagar,28.574157500000002,77.1953703,Le Cirque,28.5797579061002,77.18937425959463,French Restaurant
Sarojini Nagar,28.574157500000002,77.1953703,"The Rooftop Pool, Leela Palace Delhi",28.579877848598322,77.18930577597953,Pool
Sarojini Nagar,28.574157500000002,77.1953703,Khaandani Pakore Wala (Pakoda Point),28.56960468088083,77.19388957301648,Snack Place
Sarojini Nagar,28.574157500000002,77.1953703,Megu,28.580273128581677,77.18976804878798,Japanese Restaurant
Sarojini Nagar,28.574157500000002,77.1953703,The Qube,28.58016233519692,77.1892701263573,Breakfast Spot
Sarojini Nagar,28.574157500000002,77.1953703,Sarojini Nagar Market,28.577801910598364,77.19634685113205,Market
Sarojini Nagar,28.574157500000002,77.1953703,Domino's Pizza,28.576,77.195,Pizza Place
Sarojini Nagar,28.574157500000002,77.1953703,McDonald's,28.57651519110731,77.19609978713844,Fast Food Restaurant
Sarojini Nagar,28.574157500000002,77.1953703,ESPA,28.579906235296313,77.18971525036594,Spa
Sarojini Nagar,28.574157500000002,77.1953703,Rdbd Rang de Basanti Dhaba,28.576552126905252,77.19525190451647,Indian Restaurant
Sarojini Nagar,28.574157500000002,77.1953703,Haldiram's,28.576374358811357,77.19526594231465,Indian Restaurant
Sarojini Nagar,28.574157500000002,77.1953703,McDonald's,28.575959621653755,77.19520136827462,Fast Food Restaurant
Sarojini Nagar,28.574157500000002,77.1953703,Bakes & Byte,28.576560287873274,77.19750916800878,Restaurant
Sarojini Nagar,28.574157500000002,77.1953703,Khushi Sarees,28.577427340180506,77.19562675527739,Women's Store
Sarojini Nagar,28.574157500000002,77.1953703,Amar Jyoti Restaurant,28.577417293433125,77.19666129546995,Indian Restaurant
Sarojini Nagar,28.574157500000002,77.1953703,Central Market A Block SJE,28.56713748669545,77.19715542060096,Department Store
Sarojini Nagar,28.574157500000002,77.1953703,Fitness Center @ The Leela Palece New Delhi,28.580048883689358,77.18958609611884,Gym / Fitness Center
Sarojini Nagar,28.574157500000002,77.1953703,Bengal Sweet Corner,28.566017007140655,77.19908237457275,Indian Restaurant
Sagar Pur,28.6007,77.1031,Taj ccd,28.60251961313182,77.10680308857673,Coffee Shop
Sagar Pur,28.6007,77.1031,Aggarwal Restuarant,28.608994097483368,77.1022963208786,Indian Restaurant
Sagar Pur,28.6007,77.1031,Puma,28.59354534314015,77.09703633789259,Sporting Goods Shop
Vasant Kunj,28.5292495,77.1541335,Hawkers,28.523172143706116,77.15736168796424,Chinese Restaurant
Vasant Kunj,28.5292495,77.1541335,The Biker's Cafe,28.529229426074412,77.1555013125738,Café
Vasant Kunj,28.5292495,77.1541335,Domino's Pizza,28.525263341883353,77.15648428627065,Pizza Place
Vasant Kunj,28.5292495,77.1541335,Sagar ratna,28.52522464043285,77.15564847829405,Vegetarian / Vegan Restaurant
Vasant Kunj,28.5292495,77.1541335,KFC,28.524994013280804,77.15590428073027,Fast Food Restaurant
Vasant Kunj,28.5292495,77.1541335,Angels In My Kitchen,28.531185007183794,77.15382970000367,Bakery
Vasant Kunj,28.5292495,77.1541335,"Nirulas B-10, Market Vasant Kunj",28.53127616657988,77.15378811053502,Burger Joint
Vasant Kunj,28.5292495,77.1541335,Nirula's,28.532361759103644,77.15127193685483,Fast Food Restaurant
Vasant Kunj,28.5292495,77.1541335,Vasant Arcade,28.532544304356808,77.15127468868964,Arcade
Vasant Kunj,28.5292495,77.1541335,Spa Hibiscus,28.524673699610705,77.15447221175339,Spa
Vasant Kunj,28.5292495,77.1541335,Subway,28.524936321243825,77.15636632985878,Sandwich Place
Vasant Kunj,28.5292495,77.1541335,Shree Bhagatram's Sweets Snacks & Restaurant,28.524871826171875,77.15657043457031,Dessert Shop
Vasant Kunj,28.5292495,77.1541335,Pocket Bar,28.524817125361977,77.1565177205797,Bar
Vasant Kunj,28.5292495,77.1541335,Vatika Park,28.534927924619954,77.14688449917467,Park
Vasant Vihar,28.56069055,77.16079073,PCO,28.561635344367186,77.1555896199453,Speakeasy
Vasant Vihar,28.56069055,77.16079073,Godrej's Nature's Basket,28.557430670144427,77.1638535218248,Gourmet Shop
Vasant Vihar,28.56069055,77.16079073,Modern Bazaar,28.55885370174152,77.16389799627471,Department Store
Vasant Vihar,28.56069055,77.16079073,Le Marche,28.557330594716483,77.16400067716744,Food & Drink Shop
Vasant Vihar,28.56069055,77.16079073,Sartoria,28.558936931298675,77.16418175670036,Italian Restaurant
Vasant Vihar,28.56069055,77.16079073,Yo! China,28.557967463265673,77.16426958310775,Chinese Restaurant
Vasant Vihar,28.56069055,77.16079073,Golden Dragon,28.567697449763617,77.15890517539506,Chinese Restaurant
Vasant Vihar,28.56069055,77.16079073,Turquoise Cottage,28.557387244099225,77.16348380957866,Pub
Vasant Vihar,28.56069055,77.16079073,Dunkin',28.557533257995065,77.16416294618206,Donut Shop
Vasant Vihar,28.56069055,77.16079073,KFC,28.55747664357695,77.16408898760389,Fast Food Restaurant
Vasant Vihar,28.56069055,77.16079073,Alkakori Alkauser Mughlai Food,28.56511762032796,77.16720141315803,Indian Restaurant
Vasant Vihar,28.56069055,77.16079073,Arabian Nights,28.557324099356645,77.16422609045838,Middle Eastern Restaurant
Vasant Vihar,28.56069055,77.16079073,Vasant Vihar Club,28.563927776198813,77.15619669705276,Gym
Vasant Vihar,28.56069055,77.16079073,PVR Priya,28.557280439444693,77.16442079924661,Movie Theater
Vasant Vihar,28.56069055,77.16079073,McDonald's,28.557372192605847,77.16352104853003,Fast Food Restaurant
Vasant Vihar,28.56069055,77.16079073,Kylin,28.561145314865772,77.1575595297581,Asian Restaurant
Vasant Vihar,28.56069055,77.16079073,Barista,28.557157645673982,77.16411001391464,Café
Vasant Vihar,28.56069055,77.16079073,Barista Lavazza,28.559193975714376,77.1638535218248,Café
Vasant Vihar,28.56069055,77.16079073,cafe coffee day,28.557157499077356,77.16394338773527,Coffee Shop
Vasant Vihar,28.56069055,77.16079073,Domino's Pizza,28.56,77.167,Pizza Place
Vasant Vihar,28.56069055,77.16079073,Jaypee Vasant Continental,28.556412862015613,77.16424219781567,Hotel
Vasant Vihar,28.56069055,77.16079073,Subway,28.55880022313994,77.17068313754746,Sandwich Place
Vasant Vihar,28.56069055,77.16079073,Gloria Jean's Coffees,28.558765101374494,77.163959418478,Coffee Shop
Vasant Vihar,28.56069055,77.16079073,Costa Coffee,28.557147577998812,77.16424641720108,Café
Vasant Vihar,28.56069055,77.16079073,The Asia Kitchen,28.558754559236927,77.164036594055,Chinese Restaurant
Vasant Vihar,28.56069055,77.16079073,Barrels,28.55771890323536,77.164297234098,Restaurant
Vasant Vihar,28.56069055,77.16079073,Eggspectation,28.55643993877034,77.16406110258997,Restaurant
Vasant Vihar,28.56069055,77.16079073,Basant Lok,28.55886848274137,77.16417591538776,Market
Vasant Vihar,28.56069055,77.16079073,Priya's Complex,28.55749997282806,77.1641680522145,Nightlife Spot
Vasant Vihar,28.56069055,77.16079073,Pizza Hut,28.557583100925026,77.16407127370172,Pizza Place
Vasant Vihar,28.56069055,77.16079073,Passion My Cup Of Tea,28.56114550270455,77.15750095335878,Tea Room
Vasant Vihar,28.56069055,77.16079073,RSVP,28.55642725239877,77.16433767358001,Cocktail Bar
Vasant Vihar,28.56069055,77.16079073,C Block Vasant Vihar Market,28.567686112684157,77.15947247640115,Market
Ashok Nagar,28.6374,77.1014,PVR Cinemas,28.642439020761362,77.10650038448208,Multiplex
Ashok Nagar,28.6374,77.1014,Zara | जा़रा,28.64246808621033,77.10653617124635,Clothing Store
Ashok Nagar,28.6374,77.1014,Haldiram's,28.6424586594383,77.1065022497266,Indian Restaurant
Ashok Nagar,28.6374,77.1014,Carl's Jr.,28.64223988792683,77.10642659451979,Fast Food Restaurant
Ashok Nagar,28.6374,77.1014,Mad Over Donuts,28.64233575995254,77.10649583072777,Donut Shop
Ashok Nagar,28.6374,77.1014,Gloria Jean's Coffees,28.642222516770108,77.10666720344585,Café
Ashok Nagar,28.6374,77.1014,Shiv Murti,28.63638844931407,77.11105120819529,Sculpture Garden
Ashok Nagar,28.6374,77.1014,Pacific Mall,28.642333976274138,77.10650390377636,Shopping Mall
Ashok Nagar,28.6374,77.1014,Starbucks,28.642140194894882,77.10662155044157,Coffee Shop
Ashok Nagar,28.6374,77.1014,Manjeet Chicken,28.631451808276633,77.09793841882282,Fried Chicken Joint
Ashok Nagar,28.6374,77.1014,Lifestyle Store,28.642456716012106,77.10651248983024,Shopping Mall
Ashok Nagar,28.6374,77.1014,Spaghetti Kitchen,28.642186662979878,77.10660453958414,Italian Restaurant
Ashok Nagar,28.6374,77.1014,Cocoa,28.642321947670553,77.10677785902901,Restaurant
Ashok Nagar,28.6374,77.1014,McDonald's,28.63625993641573,77.09710377503137,Fast Food Restaurant
Ashok Nagar,28.6374,77.1014,Salt Food Court,28.64247688550462,77.10656411173467,Food Court
Ashok Nagar,28.6374,77.1014,Dunkin',28.642628,77.10658,Donut Shop
Ashok Nagar,28.6374,77.1014,PVR Premiere,28.642450976245378,77.10660880282632,Multiplex
Ashok Nagar,28.6374,77.1014,Costa Coffee,28.642346058969466,77.10641535587305,Coffee Shop
Ashok Nagar,28.6374,77.1014,KFC,28.64247785090306,77.10656089623558,Fast Food Restaurant
Ashok Nagar,28.6374,77.1014,Hinglish - The Colonial Cafe,28.642616483231667,77.10683575671433,Restaurant
Ashok Nagar,28.6374,77.1014,Spar Hypermart,28.64233981740024,77.10653810679156,Department Store
Ashok Nagar,28.6374,77.1014,Tummy Section,28.637393383633043,77.10084647680124,Clothing Store
Ashok Nagar,28.6374,77.1014,CCD tilak nagar,28.636264078723084,77.09704757741835,Café
Ashok Nagar,28.6374,77.1014,Grillz Jail Road,28.635470831385085,77.09703071812932,Fast Food Restaurant
Ashok Nagar,28.6374,77.1014,Bikanerwala,28.633523707826647,77.09749153784385,Fast Food Restaurant
Ashok Nagar,28.6374,77.1014,Jail Road,28.642639105907893,77.0981940035155,Furniture / Home Store
Ashok Nagar,28.6374,77.1014,Jamie's pizzeria,28.641242382596076,77.10658955477916,Pizza Place
Ashok Nagar,28.6374,77.1014,Virsa,28.63131406676143,77.09829515823344,Food Court
Ashok Nagar,28.6374,77.1014,Choti Sabzi Mandi,28.63124,77.09543,Farmers Market
Ashok Nagar,28.6374,77.1014,Polka Bakery,28.63041076153374,77.09632824561763,Bakery
Bali Nagar,28.654138399999997,77.128178,T.G.I. Friday's,28.65309349836605,77.12315466196104,American Restaurant
Bali Nagar,28.654138399999997,77.128178,Aanch,28.65105433651816,77.12133934964366,Hookah Bar
Bali Nagar,28.654138399999997,77.128178,Domino's Pizza,28.65,77.124,Pizza Place
Bali Nagar,28.654138399999997,77.128178,Cafe Coffee day,28.650191530337402,77.12334869290608,Café
Bali Nagar,28.654138399999997,77.128178,Bikanerwala,28.648670512180882,77.12272854612813,Indian Restaurant
Bali Nagar,28.654138399999997,77.128178,Cafe Coffee Day,28.649834123094454,77.12154099560865,Café
Bali Nagar,28.654138399999997,77.128178,"Kfc, Rajouri Garden",28.650037822309894,77.12398569193971,Fast Food Restaurant
Bali Nagar,28.654138399999997,77.128178,Domino's Pizza,28.65485869320488,77.13745809314699,Pizza Place
Bali Nagar,28.654138399999997,77.128178,McDonald's,28.649892855335075,77.12079131649215,Fast Food Restaurant
Bali Nagar,28.654138399999997,77.128178,McDonald's,28.649929761886597,77.1209442615509,Fast Food Restaurant
Bali Nagar,28.654138399999997,77.128178,Vidhan Sabha metro station,28.654045065888894,77.12974451469583,Light Rail Station
Bali Nagar,28.654138399999997,77.128178,Reebok store,28.653303603328858,77.12655893678334,Shoe Store
Bali Nagar,28.654138399999997,77.128178,Westgate Mall,28.65301369508126,77.12314476411458,Shopping Mall
Bali Nagar,28.654138399999997,77.128178,Gianis Ice Cream Parlor,28.651736823964487,77.1299242978669,Dessert Shop
Bali Nagar,28.654138399999997,77.128178,Wave Cinemas,28.651909317665524,77.12083699868703,Multiplex
Bali Nagar,28.654138399999997,77.128178,KFC Citysquare Mall,28.64974276155106,77.12401940292884,Restaurant
Bali Nagar,28.654138399999997,77.128178,Wushu,28.647591865355885,77.13128951749623,Chinese Restaurant
Bali Nagar,28.654138399999997,77.128178,prem di hatti,28.64845048331112,77.12141590331996,Fast Food Restaurant
Bali Nagar,28.654138399999997,77.128178,Subway,28.650955606673925,77.12021000103138,Fast Food Restaurant
Bali Nagar,28.654138399999997,77.128178,Aman Deluxe,28.649799286140308,77.12069320622014,Hotel
Bali Nagar,28.654138399999997,77.128178,Gold's Gym,28.64618332329788,77.12634262899908,Gym
Bali Nagar,28.654138399999997,77.128178,Grover Sweets,28.64831036508118,77.12163151769805,Dessert Shop
Bali Nagar,28.654138399999997,77.128178,Croma,28.646051054951187,77.12639921418129,Electronics Store
Bali Nagar,28.654138399999997,77.128178,24/7,28.654799416649215,77.13761539327767,Convenience Store
Bali Nagar,28.654138399999997,77.128178,ARIA Music & Theatre Conservatory,28.64665203312707,77.1225121038109,Music Venue
Dhaula Kuan,28.5918905,77.16170340000001,Blue Bar,28.59540260693495,77.17052851368256,Bar
Dhaula Kuan,28.5918905,77.16170340000001,Taj Palace Hotel,28.595098281635618,77.1709132403825,Hotel
Dhaula Kuan,28.5918905,77.16170340000001,"South Campus, DU",28.58328249577863,77.16376927247211,University
Dhaula Kuan,28.5918905,77.16170340000001,Chowringhee,28.588222667067523,77.16829210180312,Deli / Bodega
Dhaula Kuan,28.5918905,77.16170340000001,Woodbox Cafe,28.58771575611469,77.1669163282383,Bistro
Dhaula Kuan,28.5918905,77.16170340000001,Satya Niketan | सत्या निकेतन (Satya Niketan),28.587890112623626,77.16853769196155,Plaza
Dhaula Kuan,28.5918905,77.16170340000001,34 Chowringee Lane @ South Campus,28.588174214697034,77.16821987406293,Snack Place
